job_id,job_title,company,location,salary_min,salary_max,job_type,experience_level,company_size,required_skills,posted_date,company_description,salary_avg,job_title_clean,location_clean,month,day_of_week,Python,SQL,Excel,Power BI,Tableau,Machine Learning,TensorFlow,PyTorch,AWS,Azure,Google Cloud,R,JavaScript,Docker,Kubernetes,Airflow,Spark,Hadoop,DAX,Visualization,Git,Jupyter,Pandas,NumPy,total_skills
316,ML Engineer,Digital Solutions,Kolkata,306154,1659414,Onsite,Mid,200-500,"Power BI, JavaScript, Google Cloud, Airflow",2026-03-28,We are a technology company focused on data analytics and AI solutions.,982784.0,Ml Engineer,Kolkata,2026-03,Saturday,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,5
317,Business Analyst,Analytics Pro,Delhi,452876,986994,Hybrid,Lead,200-500,"Spark, SQL, Azure",2026-05-28,We are a technology company focused on data analytics and AI solutions.,719935.0,Business Analyst,Delhi,2026-05,Thursday,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
318,BI Developer,Analytics Pro,Hyderabad,734904,1110375,Hybrid,Entry,200-500,"Hadoop, Spark, Kubernetes, Docker",2026-05-05,We are a technology company focused on data analytics and AI solutions.,922639.5,Bi Developer,Hyderabad,2026-05,Tuesday,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,5
319,Business Analyst,DataFirst,Mumbai,364288,829301,Remote,Mid,10-50,"Excel, Spark, Docker, Hadoop, PyTorch",2026-05-16,We are a technology company focused on data analytics and AI solutions.,596794.5,Business Analyst,Mumbai,2026-05,Saturday,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,6
320,BI Developer,Finance Inc,Kolkata,351195,1844327,Onsite,Mid,500+,"Excel, Docker, SQL, Airflow, Machine Learning",2026-04-30,We are a technology company focused on data analytics and AI solutions.,1097761.0,Bi Developer,Kolkata,2026-04,Thursday,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,6
323,Data Scientist,AI Solutions,Bangalore,592231,1815416,Remote,Senior,200-500,"Spark, TensorFlow, JavaScript, SQL, Machine Learning",2026-03-18,We are a technology company focused on data analytics and AI solutions.,1203823.5,Data Scientist,Bangalore,2026-03,Wednesday,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6
324,Product Analyst,Finance Inc,Bangalore,481002,1537565,Hybrid,Entry,500+,"Python, R, Spark, Visualization",2026-04-27,We are a technology company focused on data analytics and AI solutions.,1009283.5,Product Analyst,Bangalore,2026-04,Monday,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4
325,Business Analyst,DataFlow,Delhi,464053,1468755,Hybrid,Entry,50-200,"AWS, Google Cloud, Docker",2026-05-25,We are a technology company focused on data analytics and AI solutions.,966404.0,Business Analyst,Delhi,2026-05,Monday,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4
326,BI Developer,SmartAnalytics,Delhi,369298,1017029,Onsite,Senior,10-50,"Python, DAX, TensorFlow, R, Hadoop",2026-04-08,We are a technology company focused on data analytics and AI solutions.,693163.5,Bi Developer,Delhi,2026-04,Wednesday,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,5
328,Data Analyst,AI Solutions,Hyderabad,506376,1904849,Remote,Lead,200-500,"Spark, Power BI, Azure, Tableau",2026-03-18,We are a technology company focused on data analytics and AI solutions.,1205612.5,Data Analyst,Hyderabad,2026-03,Wednesday,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5
330,Data Analyst,MegaCorp,Bangalore,339499,1177844,Remote,Lead,50-200,"Machine Learning, Kubernetes, SQL, TensorFlow, PyTorch",2026-05-19,We are a technology company focused on data analytics and AI solutions.,758671.5,Data Analyst,Bangalore,2026-05,Tuesday,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6
331,Data Engineer,DataFirst,Hyderabad,687960,810699,Onsite,Senior,10-50,"Google Cloud, Machine Learning, PyTorch, Power BI, Hadoop",2026-05-14,We are a technology company focused on data analytics and AI solutions.,749329.5,Data Engineer,Hyderabad,2026-05,Thursday,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6
332,ML Engineer,AI Solutions,Chennai,745485,1334003,Onsite,Entry,50-200,"Power BI, R, AWS",2026-05-29,We are a technology company focused on data analytics and AI solutions.,1039744.0,Ml Engineer,Chennai,2026-05,Friday,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
334,Analytics Manager,Analytics Pro,Delhi,545198,1318652,Onsite,Senior,50-200,"PyTorch, Tableau, Spark, Python, Machine Learning",2026-05-20,We are a technology company focused on data analytics and AI solutions.,931925.0,Analytics Manager,Delhi,2026-05,Wednesday,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6
335,Research Analyst,DataFlow,Pune,767535,918413,Remote,Mid,50-200,"Tableau, Visualization, Excel, Kubernetes, R, Python",2026-06-01,We are a technology company focused on data analytics and AI solutions.,842974.0,Research Analyst,Pune,2026-06,Monday,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,6
336,Business Analyst,ResearchLab,Mumbai,542997,1973057,Hybrid,Entry,50-200,"Visualization, Python, Tableau",2026-04-22,We are a technology company focused on data analytics and AI solutions.,1258027.0,Business Analyst,Mumbai,2026-04,Wednesday,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
337,Data Analyst,MegaCorp,Pune,788533,1015400,Onsite,Mid,50-200,"Docker, R, Azure, PyTorch, Spark, Machine Learning",2026-04-18,We are a technology company focused on data analytics and AI solutions.,901966.5,Data Analyst,Pune,2026-04,Saturday,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,6
338,Data Analyst,Tech Corp,Bangalore,396347,1832532,Hybrid,Lead,500+,"PyTorch, Google Cloud, SQL, Machine Learning",2026-05-21,We are a technology company focused on data analytics and AI solutions.,1114439.5,Data Analyst,Bangalore,2026-05,Thursday,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
339,Marketing Analyst,ProductCo,Hyderabad,610931,1359873,Hybrid,Mid,200-500,"SQL, PyTorch, Tableau, Excel, Visualization",2026-03-30,We are a technology company focused on data analytics and AI solutions.,985402.0,Marketing Analyst,Hyderabad,2026-03,Monday,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6
340,Senior Data Analyst,Tech Corp,Bangalore,597632,1192136,Hybrid,Mid,200-500,"AWS, SQL, JavaScript, Azure, R, Visualization",2026-05-06,We are a technology company focused on data analytics and AI solutions.,894884.0,Senior Data Analyst,Bangalore,2026-05,Wednesday,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6
341,Business Analyst,AI Solutions,Bangalore,636585,1189954,Onsite,Mid,50-200,"Machine Learning, JavaScript, Google Cloud, R, DAX",2026-05-31,We are a technology company focused on data analytics and AI solutions.,913269.5,Business Analyst,Bangalore,2026-05,Sunday,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,5
342,Product Analyst,SmartAnalytics,Delhi,505735,838067,Remote,Entry,200-500,"Spark, DAX, Python, Hadoop, PyTorch",2026-05-09,We are a technology company focused on data analytics and AI solutions.,671901.0,Product Analyst,Delhi,2026-05,Saturday,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,6
343,Research Analyst,Tech Corp,Hyderabad,322431,818073,Remote,Mid,10-50,"Docker, SQL, Power BI",2026-05-23,We are a technology company focused on data analytics and AI solutions.,570252.0,Research Analyst,Hyderabad,2026-05,Saturday,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
344,Product Analyst,InfoTech,Hyderabad,623825,836035,Onsite,Mid,200-500,"TensorFlow, DAX, Power BI, Spark, Google Cloud, Docker",2026-06-02,We are a technology company focused on data analytics and AI solutions.,729930.0,Product Analyst,Hyderabad,2026-06,Tuesday,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,7
345,Product Analyst,DataFlow,Bangalore,494555,1033782,Onsite,Entry,50-200,"Machine Learning, Kubernetes, Excel, Spark, SQL",2026-05-18,We are a technology company focused on data analytics and AI solutions.,764168.5,Product Analyst,Bangalore,2026-05,Monday,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,6
346,Product Analyst,CloudSystems,Bangalore,422720,1414661,Remote,Senior,50-200,"Tableau, Kubernetes, Google Cloud, Python",2026-04-30,We are a technology company focused on data analytics and AI solutions.,918690.5,Product Analyst,Bangalore,2026-04,Thursday,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5
347,Business Analyst,SmartAnalytics,Delhi,349153,1414805,Remote,Mid,200-500,"Google Cloud, Spark, R, DAX, Kubernetes",2026-05-25,We are a technology company focused on data analytics and AI solutions.,881979.0,Business Analyst,Delhi,2026-05,Monday,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,5
348,Product Analyst,TechVision,Bangalore,568512,1526331,Remote,Senior,500+,"Spark, Tableau, PyTorch, DAX",2026-03-10,We are a technology company focused on data analytics and AI solutions.,1047421.5,Product Analyst,Bangalore,2026-03,Tuesday,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5
349,Analytics Manager,ProductCo,Mumbai,720640,861929,Remote,Senior,10-50,"TensorFlow, Hadoop, Airflow, SQL, Azure",2026-04-22,We are a technology company focused on data analytics and AI solutions.,791284.5,Analytics Manager,Mumbai,2026-04,Wednesday,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6
352,Data Scientist,Tech Corp,Pune,777085,1467689,Hybrid,Mid,50-200,"R, Python, AWS, TensorFlow, Google Cloud",2026-04-30,We are a technology company focused on data analytics and AI solutions.,1122387.0,Data Scientist,Pune,2026-04,Thursday,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
353,Data Engineer,Analytics Pro,Bangalore,519724,1580965,Hybrid,Senior,10-50,"Python, Airflow, Hadoop, Machine Learning, JavaScript, Tableau",2026-03-11,We are a technology company focused on data analytics and AI solutions.,1050344.5,Data Engineer,Bangalore,2026-03,Wednesday,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,7
354,Data Analyst,Tech Corp,Delhi,674899,1087313,Hybrid,Entry,50-200,"R, PyTorch, Kubernetes, DAX",2026-03-11,We are a technology company focused on data analytics and AI solutions.,881106.0,Data Analyst,Delhi,2026-03,Wednesday,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4
355,Marketing Analyst,AI Solutions,Bangalore,356985,887468,Onsite,Mid,50-200,"PyTorch, TensorFlow, Kubernetes, Azure, Python, Spark",2026-03-11,We are a technology company focused on data analytics and AI solutions.,622226.5,Marketing Analyst,Bangalore,2026-03,Wednesday,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,7
356,Data Analyst,TechVision,Bangalore,612213,1883170,Hybrid,Mid,10-50,"Kubernetes, Google Cloud, TensorFlow, Power BI",2026-04-05,We are a technology company focused on data analytics and AI solutions.,1247691.5,Data Analyst,Bangalore,2026-04,Sunday,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5
359,Business Analyst,Tech Corp,Hyderabad,512133,1790669,Remote,Mid,10-50,"Power BI, Excel, Docker",2026-03-23,We are a technology company focused on data analytics and AI solutions.,1151401.0,Business Analyst,Hyderabad,2026-03,Monday,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
360,ML Engineer,DataFlow,Delhi,454470,1922437,Hybrid,Senior,200-500,"Spark, Power BI, DAX, Kubernetes, Visualization, TensorFlow",2026-05-17,We are a technology company focused on data analytics and AI solutions.,1188453.5,Ml Engineer,Delhi,2026-05,Sunday,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,7
361,Business Analyst,ResearchLab,Hyderabad,529465,1507650,Remote,Mid,50-200,"Kubernetes, PyTorch, DAX, AWS, JavaScript, Google Cloud",2026-05-14,We are a technology company focused on data analytics and AI solutions.,1018557.5,Business Analyst,Hyderabad,2026-05,Thursday,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,7
362,Data Analyst,ProductCo,Pune,350861,1093894,Hybrid,Mid,200-500,"Visualization, Airflow, JavaScript, Docker, Python",2026-03-24,We are a technology company focused on data analytics and AI solutions.,722377.5,Data Analyst,Pune,2026-03,Tuesday,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,6
363,Data Analyst,Digital Solutions,Bangalore,638041,1926798,Remote,Mid,50-200,"Google Cloud, Machine Learning, Python, DAX, Visualization, AWS",2026-03-22,We are a technology company focused on data analytics and AI solutions.,1282419.5,Data Analyst,Bangalore,2026-03,Sunday,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,7
364,Marketing Analyst,Tech Corp,Chennai,512977,1436308,Remote,Senior,10-50,"R, Kubernetes, JavaScript, Python",2026-04-14,We are a technology company focused on data analytics and AI solutions.,974642.5,Marketing Analyst,Chennai,2026-04,Tuesday,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4
365,Marketing Analyst,DataFlow,Delhi,427118,1593153,Onsite,Entry,10-50,"Machine Learning, R, Hadoop, Visualization, DAX, SQL",2026-04-24,We are a technology company focused on data analytics and AI solutions.,1010135.5,Marketing Analyst,Delhi,2026-04,Friday,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,6
366,Data Engineer,SmartAnalytics,Mumbai,630721,1344897,Remote,Senior,10-50,"Excel, PyTorch, Hadoop, Python, Spark, Visualization",2026-05-11,We are a technology company focused on data analytics and AI solutions.,987809.0,Data Engineer,Mumbai,2026-05,Monday,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,7
367,Product Analyst,DataFlow,Gurgaon,496713,904211,Onsite,Entry,10-50,"Docker, Hadoop, Power BI, Google Cloud, DAX, Kubernetes",2026-05-11,We are a technology company focused on data analytics and AI solutions.,700462.0,Product Analyst,Gurgaon,2026-05,Monday,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,7
368,Business Analyst,ProductCo,Bangalore,309078,1287689,Remote,Mid,200-500,"DAX, Google Cloud, Tableau, SQL, PyTorch",2026-04-27,We are a technology company focused on data analytics and AI solutions.,798383.5,Business Analyst,Bangalore,2026-04,Monday,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6
370,BI Developer,DataFlow,Hyderabad,624912,1660952,Hybrid,Entry,200-500,"DAX, Docker, Hadoop",2026-04-08,We are a technology company focused on data analytics and AI solutions.,1142932.0,Bi Developer,Hyderabad,2026-04,Wednesday,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,4
371,Data Engineer,ResearchLab,Bangalore,351047,1650741,Hybrid,Mid,200-500,"TensorFlow, Excel, SQL, Azure, Kubernetes, Docker",2026-04-06,We are a technology company focused on data analytics and AI solutions.,1000894.0,Data Engineer,Bangalore,2026-04,Monday,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,7
373,Data Analyst,DataFlow,Mumbai,619804,1854477,Remote,Senior,50-200,"Kubernetes, Google Cloud, Airflow, SQL, Tableau",2026-03-21,We are a technology company focused on data analytics and AI solutions.,1237140.5,Data Analyst,Mumbai,2026-03,Saturday,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,6
374,Data Engineer,DataFlow,Hyderabad,535458,962624,Remote,Entry,50-200,"Excel, Python, Spark, R, Visualization, Azure",2026-03-14,We are a technology company focused on data analytics and AI solutions.,749041.0,Data Engineer,Hyderabad,2026-03,Saturday,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6
375,Business Analyst,CloudSystems,Pune,743002,1493045,Remote,Mid,10-50,"Azure, Airflow, Kubernetes",2026-05-12,We are a technology company focused on data analytics and AI solutions.,1118023.5,Business Analyst,Pune,2026-05,Tuesday,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4
376,Marketing Analyst,CloudSystems,Pune,695141,1791469,Hybrid,Mid,50-200,"SQL, DAX, Spark, Python, Kubernetes",2026-03-10,We are a technology company focused on data analytics and AI solutions.,1243305.0,Marketing Analyst,Pune,2026-03,Tuesday,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,6
377,Data Analyst,Finance Inc,Gurgaon,515048,945788,Onsite,Entry,50-200,"Kubernetes, TensorFlow, Machine Learning, Hadoop, Azure",2026-04-22,We are a technology company focused on data analytics and AI solutions.,730418.0,Data Analyst,Gurgaon,2026-04,Wednesday,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,6
378,ML Engineer,Tech Corp,Hyderabad,536293,1438387,Onsite,Entry,50-200,"Power BI, Tableau, Machine Learning, Google Cloud",2026-03-14,We are a technology company focused on data analytics and AI solutions.,987340.0,Ml Engineer,Hyderabad,2026-03,Saturday,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
379,Data Engineer,DataFlow,Mumbai,417832,1335426,Onsite,Mid,50-200,"Azure, Visualization, DAX, AWS, SQL, Power BI",2026-04-25,We are a technology company focused on data analytics and AI solutions.,876629.0,Data Engineer,Mumbai,2026-04,Saturday,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,7
380,Research Analyst,DataFirst,Bangalore,692550,1490658,Onsite,Mid,200-500,"Excel, Docker, Machine Learning, Hadoop, SQL, Visualization",2026-04-18,We are a technology company focused on data analytics and AI solutions.,1091604.0,Research Analyst,Bangalore,2026-04,Saturday,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,7
381,Data Analyst,TechVision,Bangalore,425150,1768616,Hybrid,Mid,200-500,"Spark, Google Cloud, R",2026-04-24,We are a technology company focused on data analytics and AI solutions.,1096883.0,Data Analyst,Bangalore,2026-04,Friday,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
382,Business Analyst,DataFirst,Bangalore,457087,823429,Remote,Mid,50-200,"JavaScript, Python, Hadoop, Airflow, Visualization",2026-04-18,We are a technology company focused on data analytics and AI solutions.,640258.0,Business Analyst,Bangalore,2026-04,Saturday,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,6
383,Data Scientist,Tech Corp,Bangalore,333320,1572577,Onsite,Mid,500+,"SQL, R, DAX",2026-05-15,We are a technology company focused on data analytics and AI solutions.,952948.5,Data Scientist,Bangalore,2026-05,Friday,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
384,BI Developer,Finance Inc,Delhi,627025,1687700,Hybrid,Entry,500+,"JavaScript, AWS, TensorFlow",2026-03-19,We are a technology company focused on data analytics and AI solutions.,1157362.5,Bi Developer,Delhi,2026-03,Thursday,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
385,Data Analyst Junior,Analytics Pro,Mumbai,390827,1865923,Hybrid,Mid,50-200,"SQL, AWS, PyTorch, Machine Learning, Spark",2026-03-31,We are a technology company focused on data analytics and AI solutions.,1128375.0,Data Analyst Junior,Mumbai,2026-03,Tuesday,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6
386,Product Analyst,Analytics Pro,Bangalore,664359,1356110,Remote,Lead,50-200,"Python, Spark, Excel",2026-03-28,We are a technology company focused on data analytics and AI solutions.,1010234.5,Product Analyst,Bangalore,2026-03,Saturday,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
388,Business Analyst,DataFirst,Hyderabad,559931,1715387,Hybrid,Mid,500+,"SQL, Python, Azure, Google Cloud",2026-04-29,We are a technology company focused on data analytics and AI solutions.,1137659.0,Business Analyst,Hyderabad,2026-04,Wednesday,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
389,Analytics Manager,Tech Corp,Hyderabad,696605,807967,Onsite,Mid,500+,"R, SQL, Docker",2026-04-20,We are a technology company focused on data analytics and AI solutions.,752286.0,Analytics Manager,Hyderabad,2026-04,Monday,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
391,Data Scientist,MegaCorp,Hyderabad,706845,1352467,Hybrid,Senior,50-200,"Power BI, Tableau, Docker, R, Hadoop, DAX",2026-05-07,We are a technology company focused on data analytics and AI solutions.,1029656.0,Data Scientist,Hyderabad,2026-05,Thursday,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,6
392,Product Analyst,AI Solutions,Hyderabad,623694,1051537,Onsite,Mid,50-200,"Machine Learning, Hadoop, R",2026-05-09,We are a technology company focused on data analytics and AI solutions.,837615.5,Product Analyst,Hyderabad,2026-05,Saturday,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
393,Research Analyst,Digital Solutions,Bangalore,324826,1641531,Remote,Lead,50-200,"AWS, Hadoop, Python, TensorFlow, PyTorch, DAX",2026-05-12,We are a technology company focused on data analytics and AI solutions.,983178.5,Research Analyst,Bangalore,2026-05,Tuesday,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7
399,Data Analyst,AI Solutions,Hyderabad,759651,1527506,Onsite,Entry,200-500,"Power BI, Azure, JavaScript, Python",2026-04-30,We are a technology company focused on data analytics and AI solutions.,1143578.5,Data Analyst,Hyderabad,2026-04,Thursday,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5
401,Data Analyst,ProductCo,Delhi,459033,1050497,Onsite,Entry,200-500,"Azure, SQL, Visualization, Spark, Power BI",2026-04-12,We are a technology company focused on data analytics and AI solutions.,754765.0,Data Analyst,Delhi,2026-04,Sunday,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6
402,BI Developer,Finance Inc,Mumbai,381941,1773181,Onsite,Senior,10-50,"Google Cloud, Python, Machine Learning",2026-04-27,We are a technology company focused on data analytics and AI solutions.,1077561.0,Bi Developer,Mumbai,2026-04,Monday,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
404,Product Analyst,AI Solutions,Delhi,595806,1501692,Remote,Mid,10-50,"Spark, Hadoop, Azure, Excel, AWS, Google Cloud",2026-04-22,We are a technology company focused on data analytics and AI solutions.,1048749.0,Product Analyst,Delhi,2026-04,Wednesday,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,7
405,Research Analyst,Digital Solutions,Mumbai,398818,1706295,Onsite,Mid,200-500,"Spark, Visualization, Google Cloud, JavaScript",2026-05-31,We are a technology company focused on data analytics and AI solutions.,1052556.5,Research Analyst,Mumbai,2026-05,Sunday,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,5
407,Research Analyst,ProductCo,Chennai,452360,1893512,Remote,Entry,10-50,"TensorFlow, Airflow, Docker",2026-03-28,We are a technology company focused on data analytics and AI solutions.,1172936.0,Research Analyst,Chennai,2026-03,Saturday,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4
408,Data Analyst Junior,Digital Solutions,Mumbai,553627,1485154,Onsite,Mid,10-50,"R, SQL, Airflow, Python, Spark, Power BI",2026-04-20,We are a technology company focused on data analytics and AI solutions.,1019390.5,Data Analyst Junior,Mumbai,2026-04,Monday,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6
409,Business Analyst,DataFlow,Delhi,395081,1025469,Remote,Lead,10-50,"Excel, Power BI, Airflow, PyTorch, Machine Learning",2026-03-16,We are a technology company focused on data analytics and AI solutions.,710275.0,Business Analyst,Delhi,2026-03,Monday,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6
411,BI Developer,DataFirst,Mumbai,673706,937478,Remote,Entry,200-500,"Excel, Python, Tableau, Hadoop, R, Azure",2026-03-18,We are a technology company focused on data analytics and AI solutions.,805592.0,Bi Developer,Mumbai,2026-03,Wednesday,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6
412,Analytics Manager,InfoTech,Hyderabad,708529,1945935,Onsite,Senior,50-200,"Hadoop, Power BI, PyTorch",2026-05-24,We are a technology company focused on data analytics and AI solutions.,1327232.0,Analytics Manager,Hyderabad,2026-05,Sunday,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
415,Research Analyst,SmartAnalytics,Mumbai,441398,1293158,Remote,Mid,10-50,"Power BI, SQL, Airflow",2026-03-10,We are a technology company focused on data analytics and AI solutions.,867278.0,Research Analyst,Mumbai,2026-03,Tuesday,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4
416,BI Developer,SmartAnalytics,Bangalore,410091,823312,Remote,Mid,10-50,"Hadoop, Docker, JavaScript",2026-05-21,We are a technology company focused on data analytics and AI solutions.,616701.5,Bi Developer,Bangalore,2026-05,Thursday,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,4
417,ML Engineer,ResearchLab,Bangalore,432632,1760612,Hybrid,Mid,500+,"Docker, Machine Learning, Google Cloud, SQL, Visualization",2026-05-11,We are a technology company focused on data analytics and AI solutions.,1096622.0,Ml Engineer,Bangalore,2026-05,Monday,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,6
419,Data Analyst,DataFlow,Delhi,383186,1234995,Hybrid,Entry,50-200,"Tableau, Airflow, SQL",2026-04-26,We are a technology company focused on data analytics and AI solutions.,809090.5,Data Analyst,Delhi,2026-04,Sunday,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4
421,Marketing Analyst,DataFirst,Hyderabad,462962,1643441,Remote,Mid,10-50,"Airflow, Kubernetes, Power BI, TensorFlow, DAX, Visualization",2026-04-22,We are a technology company focused on data analytics and AI solutions.,1053201.5,Marketing Analyst,Hyderabad,2026-04,Wednesday,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,7
